trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
86,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,460.6567128000024,0.13817691802978516,0.15625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.774169888271226,0.8130269554464815,0.46267375914792136,0.04249129179707613,0.4751326546984555,-0.026345914973243446,0.8127422765327434,0.8809848702918084,0.8127489551692002,0.37419328492794857,0.0,0.09193597733974457,0.0006487092468887568,0.09573759883642197,100.0,0.0,0.0,-1.355015754699707,-1.2812085151672363,-2.2219438552856445,-0.7719628214836121,-0.8246201276779175,-0.7797033786773682,-1.3522053956985474,-0.46979236602783203,48.046875,51.953125,0.0,0.003679483663290739,CDP_NEG,285,92353,460.6563391999953,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,384,363,94.53125,CDP,1.4524627365104603,20,0.99,1.4524627365104603
86,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,449.62745690000884,0.14376211166381836,0.15625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7421870006951417,1.0777776485693928,0.4749211447083319,0.032984161878608635,0.50767775280783,-0.026664709294645227,1.077607217888576,0.8618204625083863,0.7257213765595111,0.5768405540409263,0.0,0.09589345753192902,0.004241719841957092,0.12075116485357285,99.90234375,0.09765625,0.0,-1.127216100692749,-1.0660659074783325,-2.0212559700012207,-0.4926309883594513,-0.6884586215019226,-0.6511105298995972,-1.2345025539398193,-0.3008793592453003,36.279296875,63.720703125,0.0,0.026919059455394745,CDP_NEG,330,92353,449.6270821999933,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,384,369,96.09375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
86,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,466.56619120000687,0.13703060150146484,0.158203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7552998619777147,0.8709472350983509,0.4578207688361869,0.02733034611015574,0.4945828978621944,0.0034857830823443953,0.8710967205334533,0.8690918769910482,0.7588944434176348,0.5065009766697076,0.0,0.08707121759653091,0.0012721256352961063,0.0945262461900711,100.0,0.0,0.0,-1.1498792171478271,-1.0289521217346191,-1.9956518411636353,-0.6711465716362,-0.697609007358551,-0.6242449283599854,-1.2107224464416504,-0.4071713387966156,52.44140625,47.55859375,0.0,-0.004921640735119581,CDP_NEG,55,92353,466.5657150000043,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,384,372,96.875,CDP,1.460840537792371,20,0.99,1.460840537792371
87,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,637.1991926000046,0.14056825637817383,0.150390625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8571447375941084,0.5860491935874771,0.3699688107057776,0.026042585915437188,0.37791511220546764,-0.0050257273534144685,0.5861003294603698,0.9259144057021277,0.8455236714493111,0.3106099212606045,0.0,0.06841100007295609,1.1236410500714555e-05,0.06845507770776749,98.681640625,1.318359375,0.0,-0.1315961480140686,-0.09413694590330124,-0.392557293176651,-0.01370509248226881,-0.07894304394721985,-0.05647169426083565,-0.23549069464206696,-0.008221530355513096,61.669921875,38.330078125,0.0,-0.021234164014458656,CDP_NEG,385,57153,637.1987971999915,128,128,500,250,250,445,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,384,369,96.09375,CDP,1.4710406730757069,20,0.99,1.4710406730757069
87,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,436.8225572000083,0.1251983642578125,0.1484375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7126393636789651,0.9868332862702587,0.4808277974972742,0.027078787200524715,0.5359463211738111,-0.14601610143364843,0.976178461112476,0.8479119625672873,0.7231104170965288,0.48058490651835806,0.0,0.0938810184597969,2.4634341571072582e-06,0.09389068186283112,95.99609375,4.00390625,0.0,-0.13922615349292755,-0.09829066693782806,-0.34716546535491943,-0.004576813895255327,-0.08465230464935303,-0.05976270139217377,-0.21108360588550568,-0.0027827948797494173,52.880859375,47.119140625,0.0,-0.007917918264865875,CDP_NEG,220,57153,436.8221651000058,128,128,500,250,250,280,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,384,377,98.17708333333333,CDP,1.4510426770894138,20,0.99,1.4510426770894138
87,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,382.45474270000705,0.12973594665527344,0.1484375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7719384174109375,0.8170339194070384,0.4738415634123927,0.04270070807008874,0.4774743229680086,-0.06918258943884563,0.8142421840293836,0.879821886161941,0.794013184366572,0.37143334623489016,0.0,0.09157975018024445,5.0942493544425815e-05,0.09177958965301514,93.798828125,6.201171875,0.0,-0.15593841671943665,-0.14158928394317627,-0.3567622900009155,0.019063591957092285,-0.0948992371559143,-0.08616679906845093,-0.21711435914039612,0.011601504869759083,62.548828125,37.451171875,0.0,-0.01686321198940277,CDP_NEG,180,57153,382.4543230999989,128,128,500,250,250,250,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,384,363,94.53125,CDP,1.4524627365104603,20,0.99,1.4524627365104603
87,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,370.14171779998287,0.1366567611694336,0.150390625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7394913809198357,1.0833974660366268,0.4912736198123492,0.03315615001485689,0.5103249187671005,0.03318745578083075,1.0830493087008513,0.860355990079305,0.7589949349720339,0.5634796944192079,0.0,0.10491417348384857,0.00015565220382995903,0.10552476346492767,94.287109375,5.712890625,0.0,-0.16442571580410004,-0.12913113832473755,-0.46826642751693726,0.0018663989612832665,-0.10042466968297958,-0.07886815071105957,-0.2859984338283539,0.0011399219511076808,69.82421875,30.17578125,0.0,-0.0358261913061142,CDP_NEG,55,57153,370.14130869999644,128,128,500,250,250,250,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,384,369,96.09375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
87,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,399.6743958000152,0.12851190567016602,0.1484375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.747069873430521,0.885472378475242,0.4689700201612642,0.027786145474103706,0.502831259202242,-0.005837956401822224,0.8856122015217448,0.8643395522949241,0.745862392940446,0.5243658241536052,0.0,0.08495662361383438,6.069708433642518e-07,0.0849590077996254,97.705078125,2.294921875,0.0,-0.15070262551307678,-0.1123209148645401,-0.47651273012161255,-0.007749916985630989,-0.09142830222845078,-0.06814287602901459,-0.2890908420085907,-0.004701721481978893,69.873046875,30.126953125,0.0,-0.030791405588388443,CDP_NEG,200,57153,399.67395419999957,128,128,500,250,250,260,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,384,372,96.875,CDP,1.460840537792371,20,0.99,1.460840537792371
88,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,446.9365373000037,0.07578706741333008,0.08203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8494461452170228,0.6016333342640167,0.3899645398860374,0.02673510682823401,0.387964579616809,0.0723066236263664,0.5973465650902476,0.9229921651391179,0.8677342903490949,0.34256015338550994,0.0,0.07113660126924515,0.0012503903126344085,0.07220187783241272,79.1015625,20.8984375,0.0,-0.13988621532917023,-0.06215748190879822,-0.6060279607772827,0.09479726105928421,-0.08391617238521576,-0.037287574261426926,-0.3635493516921997,0.0568678081035614,68.701171875,31.298828125,0.0,-0.023643523454666138,CDP_NEG,15,76033,446.9361581999983,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,768,765,99.609375,CDP,1.4710406730757069,20,0.99,1.4710406730757069
88,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,472.594133400009,0.06696271896362305,0.08203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7139928590034632,0.984506504915394,0.4972808720040306,0.027014940127217467,0.534682652908193,0.0095245009620807,0.9846697802769537,0.8459198400664953,0.7489995448716379,0.5775384238068191,0.0,0.09696738421916962,0.00025051049306057394,0.0971808061003685,82.421875,17.578125,0.0,-0.10108323395252228,-0.06085922569036484,-0.34301331639289856,0.043905291706323624,-0.061460647732019424,-0.03700363636016846,-0.20855899155139923,0.02669530175626278,53.80859375,46.19140625,0.0,-0.005179524887353182,CDP_NEG,55,76033,472.59373880000203,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,768,765,99.609375,CDP,1.4510426770894138,20,0.99,1.4510426770894138
88,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,477.1143981999776,0.0699167251586914,0.08203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7660821116285971,0.8274575773800146,0.47025647650131075,0.04324548052757684,0.48356590486599027,-0.06456488597073726,0.8250792554229808,0.8761903762928448,0.780202107191644,0.40559362345161504,0.0,0.09191733598709106,0.00034257909283041954,0.09220919758081436,88.671875,11.328125,0.0,-0.09470164775848389,-0.061440590769052505,-0.33820122480392456,0.028030933812260628,-0.057632457464933395,-0.0373908206820488,-0.20581866800785065,0.01705874875187874,51.416015625,48.583984375,0.0,-0.002139605348929763,CDP_NEG,75,76033,477.1140480999893,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,768,765,99.609375,CDP,1.4524627365104603,20,0.99,1.4524627365104603
88,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,460.5017435000045,0.07504510879516602,0.08203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7493697035154703,1.0626580855492258,0.48254268535303774,0.03252144480996931,0.5005558146346795,-0.062022844292457045,1.0610035475496216,0.8665612851289208,0.7279201603581067,0.5366443548194284,0.0,0.09699651598930359,3.833004302578047e-05,0.0970291718840599,75.537109375,24.462890625,0.0,-0.022702794522047043,-0.008498378098011017,-0.10783693194389343,0.017905987799167633,-0.013865960761904716,-0.00519047025591135,-0.0658624917268753,0.010936263017356396,54.58984375,45.41015625,0.0,-0.005953747779130936,CDP_NEG,265,76033,460.5013710000203,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,768,765,99.609375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
88,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,478.90953030000674,0.06867027282714844,0.08203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7489929809620883,0.8820996924490636,0.4561656037783006,0.027680310501901364,0.5009160193792254,0.012337491086317192,0.8821718593113194,0.8665447398532873,0.7882487956748212,0.4541111048752653,0.0,0.08253619074821472,0.0005495858495123684,0.0830044150352478,90.33203125,9.66796875,0.0,-0.1773332804441452,-0.12140084058046341,-0.5902652740478516,0.05525989457964897,-0.10758458077907562,-0.07365149259567261,-0.3581022620201111,0.03352508321404457,49.4140625,50.5859375,0.0,0.00042154535185545683,CDP_NEG,15,76033,478.90915900000255,128,128,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,768,754,98.17708333333333,CDP,1.460840537792371,20,0.99,1.460840537792371
89,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,23.580938400002196,0.07515573501586914,0.09375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8365155406976968,0.6269374147434741,0.40802551050878794,0.027859557978594726,0.40428197160076873,-0.044910915739790884,0.625404299820962,0.9150748363525459,0.8348603578991837,0.2925126787708368,0.0,0.07228036224842072,7.936814085951482e-07,0.07228749245405197,99.51171875,0.48828125,0.0,-0.18405845761299133,-0.15705657005310059,-0.4146784543991089,-0.05305314064025879,-0.11041460186243057,-0.0942164734005928,-0.24876093864440918,-0.03182598203420639,60.400390625,39.599609375,0.0,-0.02555755525827408,CDP_NEG,115,62977,23.58060220000334,1024,1024,500,125,125,175,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,448,444,99.10714285714286,CDP,1.4710406730757069,20,0.99,1.4710406730757069
89,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,22.732165699999314,0.06697368621826172,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7240702211316007,0.9670065996981689,0.47811355117588067,0.026534741277016934,0.5251785046872607,-0.05765628292491393,0.9654915066006664,0.8515372877236436,0.7319605781437868,0.5489168143538236,0.0,0.09388632327318192,8.381397138823576e-12,0.09388632327318192,99.951171875,0.048828125,0.0,-0.19308249652385712,-0.1646570861339569,-0.43568089604377747,-0.05467115342617035,-0.11739803850650787,-0.10011482238769531,-0.2649027407169342,-0.033241163939237595,43.359375,56.640625,0.0,0.03244714438915253,CDP_NEG,100,62977,22.731826699979138,1024,1024,500,125,125,160,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,448,422,94.19642857142857,CDP,1.4510426770894138,20,0.99,1.4510426770894138
89,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,32.74567180001759,0.06804275512695312,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7753157650469026,0.8109616562418206,0.46223431464848147,0.04238335290210392,0.4739256946004127,-0.06716257780112055,0.8083172455269233,0.8817003677781836,0.7978595022362401,0.36522589466420124,0.0,0.09000302851200104,6.347214025481662e-07,0.09000872820615768,99.70703125,0.29296875,0.0,-0.2708083987236023,-0.23165571689605713,-0.6035187840461731,-0.07053051888942719,-0.16480550169944763,-0.14097842574119568,-0.36728259921073914,-0.04292266443371773,53.41796875,46.58203125,0.0,-0.01281061116605997,CDP_NEG,175,62977,32.74534019999555,1024,1024,500,125,125,235,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,448,432,96.42857142857143,CDP,1.4524627365104603,20,0.99,1.4524627365104603
89,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,15.002292200020747,0.06749105453491211,0.091796875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7371405076740314,1.0882748668821292,0.4955412047494598,0.03330541733288715,0.5126223758576929,-0.041073678933895304,1.0876604451385583,0.8617951855484297,0.6806895752290821,0.6615167000388145,0.0,0.10251346975564957,3.5286548154545017e-06,0.10254517197608948,99.12109375,0.87890625,0.0,-0.19966071844100952,-0.15416541695594788,-0.47268956899642944,-0.038298122584819794,-0.12194480001926422,-0.09415808320045471,-0.2886999249458313,-0.023390963673591614,57.6171875,42.3828125,0.0,-0.03424527123570442,CDP_NEG,50,62977,15.00196049999795,1024,1024,500,125,125,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,448,442,98.66071428571429,CDP,1.4666426917497317,20,0.99,1.4666426917497317
89,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,16.73690409999108,0.06778621673583984,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7515530229725516,0.8775898589093776,0.4747134995602534,0.02753879181216709,0.49835503008957893,0.0242241402626243,0.8774130608733826,0.8670360179355684,0.74913092946957,0.5476088181882744,0.0,0.09527790546417236,2.5043284495041007e-06,0.09530040621757507,97.412109375,2.587890625,0.0,-0.16651663184165955,-0.10970315337181091,-0.5293243527412415,-0.012915118597447872,-0.10102234780788422,-0.0665547326207161,-0.3211306035518646,-0.007835347205400467,73.2421875,26.7578125,0.0,-0.06227035075426102,CDP_NEG,35,62977,16.736556699994253,1024,1024,500,125,125,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,448,446,99.55357142857143,CDP,1.460840537792371,20,0.99,1.460840537792371
90,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,20.68385400000261,0.07143545150756836,0.083984375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7869151775564572,0.715751405571421,0.47688363094401587,0.031806233465802636,0.4615538690394416,-0.0331974099802513,0.7150698030405798,0.8930264919097869,0.8873453711036552,0.19698553904938995,0.0,0.09584754705429077,0.0005294645670801401,0.10067403316497803,97.314453125,2.685546875,0.0,-1.1605708599090576,-0.8106207847595215,-3.2709767818450928,-0.12175220996141434,-0.6962133646011353,-0.4862822890281677,-1.9622222185134888,-0.0730377808213234,67.67578125,32.32421875,0.0,-0.019480280578136444,CDP_NEG,75,61057,20.683515200013062,1024,1024,500,50,75,135,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,448,444,99.10714285714286,CDP,1.4710406730757069,20,0.99,1.4710406730757069
90,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,17.31895089999307,0.06299400329589844,0.08203125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6642386641260192,1.066707856358194,0.5778690858654596,0.029270552026698458,0.5793259705933839,-0.1304085439678478,1.0589315468852576,0.8194392475783264,0.7101228860817069,0.5255832411284629,0.0,0.13059848546981812,0.00038681935984641314,0.13412465155124664,97.75390625,2.24609375,0.0,-1.1316978931427002,-0.7440218925476074,-3.298848867416382,-0.11462290585041046,-0.6880950927734375,-0.4523802697658539,-2.0057666301727295,-0.06969303637742996,65.380859375,34.619140625,0.0,-0.022143520414829254,CDP_NEG,65,61057,17.318618699995568,1024,1024,500,50,75,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,448,422,94.19642857142857,CDP,1.4510426770894138,20,0.99,1.4510426770894138
91,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,113.60110159998294,0.07154369354248047,0.078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8451958428297155,0.6100666166114901,0.3811444647360495,0.02710986117050824,0.3934028002977323,-0.04319718332708507,0.6086108337092833,0.9197861787465211,0.8514195985389266,0.2603915401135337,0.0,0.06961552798748016,2.6860088837565854e-06,0.0696173682808876,94.43359375,5.56640625,0.09765625,-0.06310951709747314,-0.021282756701111794,-0.26911497116088867,0.00040050511597655714,-0.037858687341213226,-0.012767286039888859,-0.16143903136253357,0.00024025850871112198,60.205078125,39.74609375,0.048828125,-0.009332090616226196,CDP_NEG,210,46113,113.60074200000963,512,512,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,384,369,96.09375,CDP,1.4710406730757069,20,0.99,1.4710406730757069
91,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,148.74004050000804,0.06405258178710938,0.076171875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.727801433327544,0.9604462575985647,0.4627175149301916,0.026354724945839823,0.5216156017503185,-0.07237698876324306,0.9579189553384374,0.8540396980591389,0.7345517925732622,0.5283321913673543,0.0,0.0882158949971199,4.734294634545222e-06,0.08821913599967957,92.08984375,7.91015625,0.048828125,-0.04664205387234688,-0.01328075397759676,-0.19548359513282776,0.001673088758252561,-0.028359305113554,-0.008074965327978134,-0.1188579648733139,0.001017271657474339,56.0546875,43.9453125,0.0,-0.0021472186781466007,CDP_NEG,415,46113,148.73967340000672,512,512,800,400,400,475,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,384,377,98.17708333333333,CDP,1.4510426770894138,20,0.99,1.4510426770894138
91,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,124.17374410000048,0.06613636016845703,0.076171875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7632112245776563,0.8325198085619091,0.4741614689288729,0.043510048314478834,0.48652427091282074,-0.07315223348647856,0.8294449176072226,0.8746779223192098,0.7691667505207593,0.42061144692743896,0.0,0.09391552209854126,4.035003075841814e-05,0.09394314885139465,95.458984375,4.541015625,0.0,-0.14121991395950317,-0.061545178294181824,-0.5115869045257568,-0.00020714873971883208,-0.08594200760126114,-0.03745447099208832,-0.3113357722759247,-0.00012606423115357757,70.3125,29.638671875,0.048828125,-0.01563853584229946,CDP_NEG,100,46113,124.17334229999688,512,512,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,384,363,94.53125,CDP,1.4524627365104603,20,0.99,1.4524627365104603
91,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,130.15787179998006,0.06921148300170898,0.076171875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7304532801311048,1.102030952749638,0.48937795660046796,0.033726406730535376,0.5191020600206724,-0.002123664443789187,1.1021920130252103,0.8563314970075852,0.6875932408135992,0.6852763272347792,0.0,0.10301734507083893,1.2609069017344154e-05,0.10302598029375076,88.76953125,11.23046875,0.09765625,-0.03841684013605118,-0.011183388531208038,-0.17027509212493896,0.003257658565416932,-0.023463472723960876,-0.006830367259681225,-0.10399723052978516,0.0019896477460861206,60.15625,39.84375,0.0,-0.0033703017979860306,CDP_NEG,385,46113,130.15749870002037,512,512,800,400,400,445,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,384,369,96.09375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
