trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_tit_pcd_pct,active_tit_violation_pct,active_tit_near_zero_pct,dNOx_dTIT_phys_mean,dNOx_dTIT_phys_median,dNOx_dTIT_phys_q05,dNOx_dTIT_phys_q95,g_star_tit_mean,g_star_tit_median,g_star_tit_q05,g_star_tit_q95,diagnostic_only_cdp_negative_gradient_pct,diagnostic_only_cdp_positive_gradient_pct,diagnostic_only_cdp_near_zero_pct,diagnostic_only_dNOx_dCDP_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_tit_delta_x,physical_scale_nox_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
100,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,17388,75.18118249999861,0.10344839096069336,0.123046875,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7026300030831486,5.709529454663648,3.2929704353727143,0.07623887315219578,0.5452184727072049,-0.7079587201962526,5.666485195331164,0.8442535997736955,0.7757279876837175,14.08708008839066,0.0,0.09612227976322174,0.28722575306892395,0.09630651772022247,83.7890625,16.2109375,0.0,0.6183334589004517,0.5035613775253296,-1.3104605674743652,2.760618209838867,0.9046554565429688,0.7367377281188965,-1.9172751903533936,4.038934707641602,63.4765625,36.5234375,0.0,-0.7224303483963013,TIT_INC,100,59457,75.18076539999856,512,512,700,0,75,160,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,448,445,99.33035714285714,TIT,1.460840509680585,20,0.99,1.460840509680585
101,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,2656,114.71832940000058,0.11225271224975586,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8247623224577567,4.4455183245951,2.7873097090494063,0.05756430077670894,0.41856208119783433,0.9374565642977518,4.346089392827743,0.9135903960630611,0.8764379824602453,8.494806787958863,0.0,0.06158643588423729,0.14496693015098572,0.062047604471445084,83.154296875,16.845703125,0.0,0.47948747873306274,0.3874915838241577,-0.6187101006507874,1.8020849227905273,0.7074629068374634,0.5717269778251648,-0.9128797650337219,2.658897876739502,80.17578125,19.82421875,0.0,-2.0720417499542236,TIT_INC,100,51505,114.71795700000075,256,256,400,0,75,160,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,3584,3548,98.99553571428571,TIT,1.4710406161479248,20,0.99,1.4710406161479248
101,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,17388,79.86899540000013,0.10512351989746094,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8434809391946374,4.015951173989462,2.834458993405712,0.052966913640285176,0.39554078624793226,-0.16019855551168222,4.013608020258477,0.9187593602392393,0.8622339562465209,9.000367613788223,0.0,0.051506705582141876,0.11124016344547272,0.05186058580875397,76.7578125,23.2421875,0.0,0.5238996744155884,0.3985217213630676,-0.5564250946044922,2.1774582862854004,0.7579935193061829,0.5765930414199829,-0.8050522804260254,3.1504108905792236,85.205078125,14.794921875,0.0,-3.5814945697784424,TIT_INC,45,51505,79.86865130000115,256,256,400,0,75,105,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,3584,3549,99.0234375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
101,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,17388,133.14631960000042,0.10691356658935547,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.869540400022864,3.8793383783306012,2.725548859069995,0.04655839326576023,0.36112867629903234,-0.16440612461720527,3.8765317758251228,0.9330015976539136,0.8954794994967911,6.2732098927895965,0.0,0.050400469452142715,0.08143353462219238,0.05065952613949776,85.791015625,14.208984375,0.0,0.5320370197296143,0.36410409212112427,-0.23096542060375214,1.5524159669876099,0.784492552280426,0.5368741750717163,-0.3405602276325226,2.289048910140991,76.7578125,23.2421875,0.0,-1.7717573642730713,TIT_INC,85,51505,133.1459648,256,256,400,0,75,145,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,3584,3559,99.30245535714286,TIT,1.4524626095825595,20,0.99,1.4524626095825595
101,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,2656,169.4919702999996,0.10815191268920898,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8272843716515077,4.694176706239696,3.2585113708279336,0.05094889669942053,0.415529197442917,0.41352768937805484,4.676618688136525,0.9104462115877047,0.8134730315067377,12.3635055581277,0.0,0.07192479819059372,0.10059917718172073,0.07224482297897339,81.591796875,18.408203125,0.0,0.6325655579566956,0.3610679507255554,-0.3874216079711914,2.572085380554199,0.9436386823654175,0.5386282801628113,-0.5779417157173157,3.836944580078125,69.3359375,30.6640625,0.0,-2.155139923095703,TIT_INC,135,51505,169.49157319999904,256,256,400,0,75,195,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,3584,3558,99.27455357142857,TIT,1.4666428059277477,20,0.99,1.4666428059277477
101,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,9240,100.11258459999954,0.10687398910522461,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6990385385408504,5.743904190247026,3.454415430967835,0.07669787614475251,0.5485010095577986,-0.24190730884157377,5.739838862080545,0.8374889868998444,0.7370715673608434,17.103263515644894,0.0,0.09114628285169601,0.1512278914451599,0.09162737429141998,85.693359375,14.306640625,0.0,0.7602613568305969,0.5307334661483765,-0.5347061157226562,2.7210915088653564,1.1123038530349731,0.7764919400215149,-0.7823041081428528,3.981104850769043,81.640625,18.359375,0.0,-2.6074161529541016,TIT_INC,40,51505,100.11215680000169,256,256,400,0,75,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,3584,3566,99.49776785714286,TIT,1.460840509680585,20,0.99,1.460840509680585
102,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,17388,60.901754900000014,0.09392070770263672,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8093398185203071,4.6370167152578965,3.0768370931110685,0.06004398259409813,0.4365923667774481,1.0919621615182786,4.507169953965972,0.9057344948304294,0.8394005215518018,10.914612588700342,0.0,0.0745759904384613,0.17147894203662872,0.07466084510087967,85.7421875,14.2578125,0.0,0.6465138792991638,0.5645117163658142,-0.8563092947006226,2.4526498317718506,0.953903079032898,0.8329124450683594,-1.2634470462799072,3.6187779903411865,65.52734375,34.47265625,0.0,-0.9588044881820679,TIT_INC,145,21057,60.90138669999942,512,512,400,0,75,205,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,2560,2532,98.90625,TIT,1.4710406161479248,20,0.99,1.4710406161479248
102,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,2656,33.901645500000086,0.08913278579711914,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8310310952257595,4.17261391395275,3.0827587737518103,0.055033159333716435,0.4109708800553917,-1.1377353473585479,4.015360534547899,0.9184760077640638,0.8455838305441036,9.129958340948091,0.0,0.058248985558748245,0.3926084041595459,0.05844326689839363,85.15625,14.84375,0.0,0.7062824964523315,0.9748402833938599,-2.22239089012146,2.169466733932495,1.0218703746795654,1.4104278087615967,-3.215420722961426,3.1388485431671143,88.8671875,11.1328125,0.0,-4.776684761047363,TIT_INC,45,21057,33.9012917,512,512,400,0,75,105,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,2560,2533,98.9453125,TIT,1.4510427975077411,20,0.99,1.4510427975077411
102,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,2656,96.77850100000069,0.09057235717773438,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8618139344981964,3.99256290536241,2.7033680493758174,0.04791727242059827,0.3716687786525622,0.4588608287629627,3.9668015991704246,0.9294515991569778,0.8783119168977039,7.953860844408889,0.0,0.05514005199074745,0.2490146905183792,0.055263277143239975,78.7109375,21.2890625,0.0,0.5398346185684204,0.4221346378326416,-0.6839287281036377,2.2581844329833984,0.7959902286529541,0.6224406957626343,-1.0084580183029175,3.329709768295288,71.77734375,28.22265625,0.0,-1.610762596130371,TIT_INC,190,21057,96.77815239999836,512,512,400,0,75,250,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,2560,2540,99.21875,TIT,1.4524626095825595,20,0.99,1.4524626095825595
102,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,17388,75.53107669999918,0.09206628799438477,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8202578233691007,4.788710843553528,3.2039379854814722,0.05197493604518463,0.423897372879679,0.16444536961546732,4.7865948039230535,0.9060360303960743,0.8020804979580256,12.84429369557468,0.0,0.07727766782045364,0.2152632176876068,0.07738418877124786,85.498046875,14.501953125,0.0,0.8193639516830444,0.6971553564071655,-0.857203483581543,3.0855824947357178,1.2222977876663208,1.0399913787841797,-1.278745412826538,4.602961540222168,73.974609375,26.025390625,0.0,-1.8842387199401855,TIT_INC,130,21057,75.53063840000141,512,512,400,0,75,190,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,2560,2541,99.2578125,TIT,1.4666428059277477,20,0.99,1.4666428059277477
102,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,9080,57.31068669999877,0.09037208557128906,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6973260872616769,5.760222232966434,3.494745159971303,0.07691576961545891,0.5500592637711611,-0.8211282272448485,5.702419554536891,0.8415415908378412,0.7659807808193,14.616925741124925,0.0,0.10453573614358902,0.2613743543624878,0.10466507822275162,81.396484375,18.603515625,0.0,0.7697685956954956,0.7313334941864014,-1.1679565906524658,2.9867238998413086,1.1262133121490479,1.0699807405471802,-1.7087841033935547,4.369739532470703,81.8359375,18.1640625,0.0,-2.5930681228637695,TIT_INC,70,21057,57.31028409999999,512,512,400,0,75,130,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,2560,2546,99.453125,TIT,1.460840509680585,20,0.99,1.460840509680585
103,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,17388,332.3992349,0.09627819061279297,0.115234375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8202671999690159,4.502174568827307,2.9590649822401622,0.0582979333580477,0.4238964772720751,0.9289378202150739,4.405844382832863,0.9109864821315328,0.8704071649777161,8.855147348360987,0.0,0.1435967981815338,0.15487249195575714,0.14411450922489166,87.890625,12.109375,0.0,0.7112774848937988,0.6235693693161011,-0.8166865706443787,2.471652030944824,1.0494589805603027,0.9200494289398193,-1.204985499382019,3.646815061569214,74.072265625,25.927734375,0.0,-1.344925880432129,TIT_INC,95,29633,332.3988468999996,64,64,400,0,75,155,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,2560,2534,98.984375,TIT,1.4710406161479248,20,0.99,1.4710406161479248
103,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,2656,204.71647250000024,0.09107303619384766,0.09765625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8267139853671017,4.225582294890445,3.0771009224612698,0.055731766347906185,0.41618786455910584,-0.9524991917772357,4.117705670836637,0.9146288973559206,0.8072317420867872,11.865364585414016,0.0,0.12328854948282242,0.3196580708026886,0.12435709685087204,86.62109375,13.37890625,0.0,0.6726446747779846,0.7986923456192017,-1.7515695095062256,2.2958788871765137,0.9732022285461426,1.155571699142456,-2.5342226028442383,3.3217456340789795,83.10546875,16.89453125,0.0,-2.558438777923584,TIT_INC,25,29633,204.71608969999943,64,64,400,0,75,85,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,2560,2536,99.0625,TIT,1.4510427975077411,20,0.99,1.4510427975077411
103,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,2656,871.1569256999992,0.0929574966430664,0.095703125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8751352426616558,3.7952429343983547,2.6265013611951127,0.04554911065913669,0.35330020830055353,0.6264391639987293,3.7438416887857664,0.9374401709239312,0.8637670780920714,9.017283409388504,0.0,0.10168634355068207,0.20019853115081787,0.10235556215047836,83.447265625,16.552734375,0.0,0.5604349374771118,0.5198040008544922,-0.8401132225990295,2.108976125717163,0.8263654112815857,0.7664549350738525,-1.2387531995773315,3.109701156616211,73.974609375,26.025390625,0.0,-1.8550658226013184,TIT_INC,260,29633,871.1564060000001,64,64,400,0,75,320,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,2560,2542,99.296875,TIT,1.4524626095825595,20,0.99,1.4524626095825595
103,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,17388,647.0969086999994,0.09516000747680664,0.115234375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.825205560496763,4.722341845526765,3.226599825102396,0.051254590937593165,0.4180223796250592,0.562836192352033,4.689374781241552,0.909785636592418,0.8319130338920777,11.33144269059949,0.0,0.15642671287059784,0.2211150825023651,0.15716585516929626,83.203125,16.796875,0.0,0.7748686075210571,0.5681500434875488,-1.0757158994674683,3.4746720790863037,1.155921220779419,0.8475459218025208,-1.6047145128250122,5.183391571044922,68.212890625,31.787109375,0.0,-1.5311107635498047,TIT_INC,170,29633,647.0965161999993,64,64,400,0,75,230,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,2560,2542,99.296875,TIT,1.4666428059277477,20,0.99,1.4666428059277477
103,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,32972,343.69722159999947,0.09292316436767578,0.095703125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6796341100488268,5.926180544672376,3.6957087626402405,0.0791317971839597,0.5659070736405841,0.4028439604002854,5.913534781890469,0.8276995921301731,0.7372522785459878,17.736093417749824,0.0,0.2425355613231659,0.1380365639925003,0.24299699068069458,89.2578125,10.7421875,0.0,0.8108842372894287,0.6907250285148621,-0.6992525458335876,2.468719482421875,1.1863677501678467,1.010568380355835,-1.0230445861816406,3.611870765686035,74.51171875,25.48828125,0.0,-1.7562683820724487,TIT_INC,45,29633,343.6968161999994,64,64,400,0,75,105,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,2560,2547,99.4921875,TIT,1.460840509680585,20,0.99,1.460840509680585
104,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,17388,173.65050650000194,0.10186910629272461,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8040859856628746,4.700471373907327,3.0060254174565513,0.060865646748752555,0.44256685884939856,0.8961803392758445,4.61482110430806,0.9040811908241827,0.8882930293958509,7.728447374800418,0.0,0.08078675717115402,0.00026622810401022434,0.08152952045202255,99.90234375,0.09765625,0.0,1.1149318218231201,0.9343945980072021,0.32947883009910583,2.494839906692505,1.645033597946167,1.3786585330963135,0.4861316978931427,3.68102765083313,80.517578125,19.482421875,0.0,-3.448917865753174,TIT_INC,115,33553,173.65015340000173,128,128,400,40,75,175,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,640,619,96.71875,TIT,1.4710406161479248,20,0.99,1.4710406161479248
104,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,2656,125.88851790000263,0.0960702896118164,0.1015625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8212041464197328,4.292235368376877,3.1902390694131655,0.05661086259043055,0.42275268767334573,-0.19763931611768243,4.2885945138708035,0.9090114724686081,0.8887439006608927,7.200184065947439,0.0,0.06318193674087524,2.636392309796065e-05,0.06325548887252808,100.0,0.0,0.0,1.382617473602295,0.9157798886299133,0.3118894696235657,4.725986480712891,2.0004115104675293,1.3249773979187012,0.45125091075897217,6.8376970291137695,82.373046875,17.626953125,0.0,-2.943974494934082,TIT_INC,50,33553,125.88814220000131,128,128,400,40,75,110,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,640,636,99.375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
105,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,2656,66.84232770000017,0.12272787094116211,0.140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7510037236417973,5.299136255870338,3.5004454198337736,0.06861766188253575,0.4989333836589249,0.7933644690210857,5.240059918927632,0.8782934662701763,0.878300687405615,8.236787177449024,0.0,0.09467508643865585,0.3683789074420929,0.09481708705425262,70.01953125,29.98046875,0.0,0.44516393542289734,0.28699877858161926,-0.7901135683059692,2.3169331550598145,0.6568199992179871,0.4234541952610016,-1.1657781600952148,3.418534278869629,44.677734375,55.322265625,0.0,0.5919362902641296,TIT_INC,100,106449,66.84194320000097,512,512,400,200,200,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,1536,1520,98.95833333333333,TIT,1.4710406161479248,20,0.99,1.4710406161479248
105,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,17388,69.9563664999987,0.11373138427734375,0.119140625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7787302735352274,4.774916780240328,3.3803864336338174,0.06297701186623082,0.47029315240615527,0.05864643888408635,4.775571936336399,0.8860586177981389,0.8556304830625246,9.658301598482998,0.0,0.07569032907485962,0.40785524249076843,0.0758475512266159,70.703125,29.296875,0.0,0.4628176689147949,0.347575843334198,-0.8972150087356567,2.1783645153045654,0.6696183085441589,0.5028830170631409,-1.2981171607971191,3.151721954345703,38.232421875,61.767578125,0.0,1.3703629970550537,TIT_INC,85,106449,69.95600109999941,512,512,400,200,200,200,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,1536,1521,99.0234375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
106,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,2656,37.625851000000694,0.11771440505981445,0.130859375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8182737966340009,4.5270723686403125,3.0546448410503446,0.05862033095771222,0.42624069770849127,0.7794016722648863,4.460028111896738,0.9077657427643034,0.8416961098029779,10.461648399921119,0.0,0.06527549028396606,0.17803765833377838,0.06537949293851852,88.37890625,11.62109375,0.0,0.5539247393608093,0.5393326282501221,-1.0092884302139282,1.9153907299041748,0.8172918558120728,0.7957618236541748,-1.4891612529754639,2.826075792312622,81.201171875,18.798828125,0.0,-2.2533745765686035,TIT_INC,40,40465,37.62542079999912,512,512,600,0,75,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,3584,3548,98.99553571428571,TIT,1.4710406161479248,20,0.99,1.4710406161479248
106,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,17388,52.863231799998175,0.11152172088623047,0.1328125,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8355140064668388,4.116890051530426,2.860849148562165,0.0542982099081002,0.40548250148693366,-0.32178567866889796,4.105167817598108,0.915417259612693,0.8730846022527728,8.117281505744819,0.0,0.052981771528720856,0.22899191081523895,0.05311553552746773,75.732421875,24.267578125,0.0,0.39965319633483887,0.35956084728240967,-0.7555074095726013,1.9222743511199951,0.578230082988739,0.5202232599258423,-1.0930904150009155,2.781203269958496,71.97265625,28.02734375,0.0,-1.42539644241333,TIT_INC,80,40465,52.86280650000117,512,512,600,0,75,140,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,3584,3549,99.0234375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
106,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,2656,86.3917134000003,0.11338233947753906,0.12890625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8765863823566141,3.773124913025092,2.6053515148429978,0.04528365829666452,0.35124123560936044,0.3965753774349095,3.7528830247850165,0.9380767967749781,0.9223402346003111,5.179787735184233,0.0,0.04762931913137436,0.2423577904701233,0.04777089133858681,70.263671875,29.736328125,0.0,0.4056590795516968,0.22173205018043518,-0.7895063161849976,2.43664813041687,0.5981473326683044,0.32694554328918457,-1.1641329526901245,3.59285569190979,57.666015625,42.333984375,0.0,-0.5841089487075806,TIT_INC,130,40465,86.3912545000021,512,512,600,0,75,190,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,3584,3559,99.30245535714286,TIT,1.4524626095825595,20,0.99,1.4524626095825595
106,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,17388,61.4868071000019,0.11531543731689453,0.130859375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8191401419576537,4.803576465397961,3.2638039104894054,0.05213628212973188,0.4252132798642405,-0.0847131921610701,4.803540275805504,0.9051291745358337,0.8121070630649022,11.952776379487078,0.0,0.07335811853408813,0.1552709937095642,0.07344882190227509,80.517578125,19.482421875,0.0,0.5588033199310303,0.397973895072937,-0.5049435496330261,2.3175623416900635,0.833602786064148,0.5936832427978516,-0.7532566785812378,3.457256555557251,83.30078125,16.69921875,0.0,-2.704991579055786,TIT_INC,60,40465,61.48638170000049,512,512,600,0,75,120,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,3584,3558,99.27455357142857,TIT,1.4666428059277477,20,0.99,1.4666428059277477
