trial_number,state,objective,failure_reason,config_hash,config_source,config_json,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_min,R2_std,RMSE_mean,active_tit_pcd_mean,active_tit_pcd_min,active_tit_violation_max,bias_abs_mean,objective_definition,parameter_count,physics_admissible,physics_level,training_time_s,val_data_loss,val_physics_loss,val_total_loss
65,COMPLETE,0.7285128617664545,,f91de963e57e8bff757dbe40054fe86a0efe90bb3449b31a7d01fd524a08ad01,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[96,192,256,64,192,32],""huber_delta"":1.103508806588585,""lambda_phys"":0.0007806775126138574,""learning_rate"":0.00047769264998946323,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0065_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.10337200664584524,""use_lbfgs"":false,""weight_decay"":0.0}",3.0597909374828967,0.43347440675575655,0.8069961878448936,0.828019373568815,0.6768900416018204,0.06726594049771746,4.612532450079196,76.23046875,71.533203125,28.466796875,0.4615635905028682,predictive_only_robust_score_R6,104129.0,False,C,317.23114520000127,0.07726079896092415,0.3466124325990677,0.07753138989210129
66,PRUNED,0.7582634278536758,PRUNED: median_pruner_after_two_folds,73c00dc18878de26b71e83143fbc5eda253b24fd85c1d8efc373e088e1dae72e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[48,160,128,32],""huber_delta"":1.0,""lambda_phys"":0.005274278933074582,""learning_rate"":0.00024068771869221374,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":150,""name"":""TRIAL_0066_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.06049034767275869,""use_lbfgs"":false,""weight_decay"":1.3649282442726218e-05}",,,,,,,,,,,,,,,,,,,
67,COMPLETE,0.7481664075782676,,8ed319c5b9d7b346dd877450dd2a63c7394f504f300100deb1d4656e81c4e2d1,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,32,96,256,96],""huber_delta"":1.0475222383973581,""lambda_phys"":0.0005778693947558043,""learning_rate"":0.0032894236162511656,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0067_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.07387479811302125,""use_lbfgs"":false,""weight_decay"":0.0}",3.111041322540447,0.43854785217733055,0.8048118390529686,0.8208695449202214,0.7106020394723512,0.04936863486506508,4.669149782225217,85.537109375,81.005859375,18.994140625,0.5314193515916333,predictive_only_robust_score_R6,54145.0,False,C,500.44705220000014,0.07137590870261193,0.19615569934248925,0.0714892603456974
68,COMPLETE,0.785581590872164,,4c1ce1e9786913c87b7d05a52b7a446e565b81647549cce7af32167b0c2c8ccf,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":16,""fourier_scale"":0.034841272915629495,""gradient_clip"":10.0,""hidden_widths"":[48,32,96,256,96],""huber_delta"":1.0980505955796747,""lambda_phys"":0.0005674852599127614,""learning_rate"":0.0059243503773147846,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0068_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.027550443010581963,""use_lbfgs"":false,""weight_decay"":1.010928944146777e-06}",2.9385247295117347,0.4144747569334892,0.8264177488413722,0.8332007426347928,0.7609273662690814,0.03576826563860027,4.4127405927190235,66.083984375,50.830078125,49.169921875,0.49491038874747406,predictive_only_robust_score_R6,55921.0,False,C,485.0969126,0.06449634283781051,0.33007433116436,0.06468365490436553
69,COMPLETE,0.7586280202437122,,daeb0ea448993866f4d625334ee1ffb2923582d07ec14ce0c807781b9c6e32b4,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.03189341568261458,""gradient_clip"":10.0,""hidden_widths"":[48,192,96,256,96,64],""huber_delta"":1.056936600680509,""lambda_phys"":0.0005674570886128751,""learning_rate"":0.003467796676179061,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":150,""name"":""TRIAL_0069_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.11068292595889626,""use_lbfgs"":false,""weight_decay"":4.4915644666173835e-07}",3.0137053005376657,0.4301181258221286,0.8122107957759098,0.8261576692836509,0.7238114548401064,0.04727233023037815,4.580253171150936,85.0390625,81.591796875,18.408203125,0.45483900635116675,predictive_only_robust_score_R6,89905.0,False,C,376.3031801999987,0.06854945421218872,0.14512943625450134,0.06863180920481682
70,COMPLETE,0.7486810345320841,,cf0a843ca79c7b28d6ae1db0d8c51a19ee1388ac0389b59dd8acd437a4249b09,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":32,""fourier_scale"":0.03348772370706788,""gradient_clip"":10.0,""hidden_widths"":[48,256,96,256,96],""huber_delta"":1.069434779377125,""lambda_phys"":0.002468281100412841,""learning_rate"":0.004077767396071276,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0070_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.034757932760480906,""use_lbfgs"":false,""weight_decay"":5.623875773469076e-07}",3.0760929849585184,0.4334869803735087,0.8087320706235863,0.8266178665601647,0.7085284946128262,0.05294629266019669,4.613947557766765,86.23046875,81.34765625,18.65234375,0.4927313633120362,predictive_only_robust_score_R6,89937.0,False,C,586.6426805000001,0.06949938610196113,0.16708722412586213,0.06991180330514908
71,COMPLETE,0.7296902930701485,,0cc1bb70bf8f590c4690b6e53dcda5e9a2c840af714fe6de283c7880610f5b23,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":16,""fourier_scale"":0.03368073631884419,""gradient_clip"":10.0,""hidden_widths"":[48,32,96,256],""huber_delta"":1.1112219752916142,""lambda_phys"":0.010201224477117497,""learning_rate"":0.007676664023272162,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":150,""name"":""TRIAL_0071_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.011561041061702063,""use_lbfgs"":false,""weight_decay"":4.5773129597915616e-07}",3.0920903071433847,0.43705845358234985,0.8040906361741023,0.8306017573449281,0.6778261041327305,0.06594960230378343,4.651677313826353,87.05078125,83.056640625,16.943359375,0.16650498601849648,predictive_only_robust_score_R6,31409.0,False,C,296.20011989999875,0.07101833596825599,0.12160138934850692,0.07225882038474082
72,COMPLETE,0.7373611784514065,,1f71723125d485369c716642fdbfe8c60a47ec2fe79a62cc986aeca3fa565f0e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":32,""fourier_scale"":0.03196388115680048,""gradient_clip"":10.0,""hidden_widths"":[192,256,96,256,96],""huber_delta"":1.1295857158996139,""lambda_phys"":0.001984832719695709,""learning_rate"":0.007886874739197695,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":700,""name"":""TRIAL_0072_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.050565058438081,""use_lbfgs"":false,""weight_decay"":4.960132537535812e-07}",3.1397388698890794,0.4378878975140609,0.804376361755974,0.8193684757153963,0.6948179710046505,0.0577778304160017,4.661714854778917,78.046875,72.65625,27.34375,0.3829233460500508,predictive_only_robust_score_R6,136161.0,False,C,536.467875100001,0.072775749117136,0.22916696220636368,0.07323060780763627
73,COMPLETE,0.7463686520864093,,bae1ee24635cd4afca3c43d0a0a22c35b4eaa53a529457b0d03245742bae592e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[96,48,96,256,256],""huber_delta"":1.0809389781444103,""lambda_phys"":0.0012355485175495205,""learning_rate"":0.00034133235324025846,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0073_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.09396824644954684,""use_lbfgs"":false,""weight_decay"":6.378319243180337e-07}",3.034709497353748,0.4298662480530364,0.8112667768783737,0.8344369592099085,0.7011335019328429,0.057692145241062816,4.5751542047537095,81.09375,73.53515625,26.46484375,0.6192232408911968,predictive_only_robust_score_R6,101201.0,False,C,1669.2190968000014,0.07559802383184433,0.6585144847631454,0.0764116495847702
74,COMPLETE,0.722152607620568,,4a3b47c19b7242968fa8bef1dbaab5a79e2e96905189c16458f4ba6b1a76fa34,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":16,""fourier_scale"":0.029948345126988532,""gradient_clip"":10.0,""hidden_widths"":[160,160,96,256,256,64],""huber_delta"":1.0962707518145605,""lambda_phys"":0.0006873878917500393,""learning_rate"":0.0009185484429708882,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0074_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.04922403562131508,""use_lbfgs"":false,""weight_decay"":5.488921918170212e-07}",3.1848801455339193,0.4443923280746853,0.79787744454049,0.8118479876760104,0.6754411955053803,0.06454250439512259,4.7315651299840225,65.087890625,54.931640625,45.068359375,0.5418288689219025,predictive_only_robust_score_R6,153633.0,False,C,520.182596900002,0.074654920399189,0.38244500756263733,0.07491780892014503
75,COMPLETE,0.7291616733030256,,33b04e1897baf62132fec7cb48c5ff3fb4cafe1e48cc67e50d317ade19e2f674,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[96,48,96,256],""huber_delta"":1.1154147174005766,""lambda_phys"":0.0008334977883849703,""learning_rate"":0.00016064523054493292,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":500,""name"":""TRIAL_0075_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":7,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.08455567595346622,""use_lbfgs"":false,""weight_decay"":6.70002151938304e-07}",3.0554922092280696,0.43482999693505475,0.8061538838105168,0.8252142846004901,0.6791872033260538,0.06530322453805291,4.628999089941211,82.6171875,72.265625,27.734375,0.600386020489562,predictive_only_robust_score_R6,35409.0,False,C,2457.6478783000002,0.07789886817336082,0.503083772957325,0.07831818610429764
76,COMPLETE,0.7187029305298248,,4494273b0d0d8ad039a49a6cf473bd6c79499d14de8ddd10e3a8856f23f56a2a,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[64,32,96,256,256],""huber_delta"":1.1145898424095735,""lambda_phys"":0.0009626573229416219,""learning_rate"":0.0030384396763985847,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0076_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.25,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.04809404029395188,""use_lbfgs"":false,""weight_decay"":0.0}",3.181836553419205,0.4488288294820843,0.7938246138582971,0.8079515595143462,0.6724296479802181,0.06522787498439597,4.779457374483176,89.453125,83.88671875,16.11328125,0.5625441785365874,predictive_only_robust_score_R6,96769.0,False,C,378.4491512000004,0.0761234275996685,0.13804370239377023,0.07625631466507912
77,PRUNED,0.7917793185463531,PRUNED: median_pruner_after_two_folds,d2457576f3c12c83aab0f2ac7b8f5597e6101991e11be0c96dd31939450d02f5,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":1.0,""hidden_widths"":[64,160,96,256,256],""huber_delta"":1.0801282497704972,""lambda_phys"":1.0,""learning_rate"":0.00018582475600519002,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":400,""name"":""TRIAL_0077_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":128,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.044832125176605675,""use_lbfgs"":false,""weight_decay"":7.468317362483147e-07}",,,,,,,,,,,,,,,,,,,
78,COMPLETE,0.7582570115384768,,309551c91076011bb1107d901fdb34a947f3aa7bb174cfb9cc07204f9114e0c1,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":64,""fourier_scale"":0.05633331972157633,""gradient_clip"":10.0,""hidden_widths"":[48,192,96,256,96],""huber_delta"":1.0710595386406148,""lambda_phys"":0.007821932835187931,""learning_rate"":0.004798336433620801,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":150,""name"":""TRIAL_0078_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.16734553588796602,""use_lbfgs"":false,""weight_decay"":4.0093286473991916e-07}",3.0178398991552844,0.4285862127848746,0.8135279734382559,0.8175380140860655,0.727228146488024,0.04694077923982896,4.566077877505371,97.177734375,94.091796875,5.908203125,0.4587933532116876,predictive_only_robust_score_R6,83729.0,False,C,350.5017295999987,0.06858365312218666,0.017603790760040282,0.06872134953737259
79,PRUNED,0.7868155178156547,PRUNED: median_pruner_after_two_folds,a5083ea9c67c62bf3d0c920c59985de3f75079f308423d07081e6f14269d698c,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":64,""fourier_scale"":0.04859586740656301,""gradient_clip"":10.0,""hidden_widths"":[48,192,96,256,96],""huber_delta"":1.1072663460898127,""lambda_phys"":0.03625043915706575,""learning_rate"":0.009328386530545175,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":150,""name"":""TRIAL_0079_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.052354934892383485,""use_lbfgs"":false,""weight_decay"":3.9384286052109804e-07}",,,,,,,,,,,,,,,,,,,
80,PRUNED,0.7576538802594938,PRUNED: median_pruner_after_two_folds,117a94812f792725eb758f0f25375b2a21c0d6a817aa3f2353f8e7e789dae206,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[32,160,96,256],""huber_delta"":1.0,""lambda_phys"":1.0,""learning_rate"":0.00012448695159540858,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0080_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.07788245440383598,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
81,COMPLETE,0.7341085726405565,,8fbb755f3e51bb92143f463dcf47eb917069fe5c79217f038c33d5bba38dd4a2,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":64,""fourier_scale"":0.05491192599867344,""gradient_clip"":10.0,""hidden_widths"":[160,192,96,256,96],""huber_delta"":1.0408945564387846,""lambda_phys"":0.010449714729742371,""learning_rate"":0.0033071133141994767,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":700,""name"":""TRIAL_0081_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.16071613585963368,""use_lbfgs"":false,""weight_decay"":4.1029584162955037e-07}",3.031712028554327,0.4369661917247164,0.8048545890462003,0.8214123006779113,0.6887738489855222,0.06064885858750147,4.652224504946041,96.09375,94.04296875,5.95703125,0.6865062855572365,predictive_only_robust_score_R6,119681.0,False,C,378.9003236999961,0.06982741355895997,0.028604841232299803,0.07012632563710212
82,COMPLETE,0.7576913938548077,,0e05c969c454ff8d00689b8d8df0efcad97c5da6186d72a239ca15e0b9506adc,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,256,96],""huber_delta"":1.27685359837149,""lambda_phys"":0.0056727586629851,""learning_rate"":0.00404423811635226,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0082_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.06105760749292034,""use_lbfgs"":false,""weight_decay"":0.0}",3.07547392471517,0.4300853946524413,0.8121916548168221,0.8213274977660426,0.7246936025653179,0.04742182495877966,4.5797711905666985,87.392578125,79.58984375,20.41015625,0.6452092562475851,predictive_only_robust_score_R6,33537.0,False,C,385.3542587000029,0.07137714698910713,0.12358314990997314,0.07207820415496827
83,PRUNED,0.790582545575622,PRUNED: median_pruner_after_two_folds,5c6939d33d02914b133b4a532af25442a37e718dd41c39a9a27a1a050af2779e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,256,96],""huber_delta"":1.4066408236520636,""lambda_phys"":1.0,""learning_rate"":0.004639077460181093,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0083_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.058782328025177674,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
